year_month_day_timestamp,TOPyear,month_of_year,day_of_month,product_id,week,all_shop_number,sale_quantity
1509811200,2017,11,5,a11002267,sunday,2070,423.853
1509897600,2017,11,6,a11002267,monday,2070,324.6485
1509984000,2017,11,7,a11002267,tuesday,2070,282.185
1510070400,2017,11,8,a11002267,wednesday,2070,292.326
1510156800,2017,11,9,a11002267,thursday,2070,298.57
1510243200,2017,11,10,a11002267,friday,2070,324.2938
1510329600,2017,11,11,a11002267,saturday,2070,884.9627
1510416000,2017,11,12,a11002267,sunday,2070,623.604
1510502400,2017,11,13,a11002267,monday,2070,256.196
1510588800,2017,11,14,a11002267,tuesday,2070,286.0775
1510675200,2017,11,15,a11002267,wednesday,2070,290.845
1510761600,2017,11,16,a11002267,thursday,2070,292.994
1510848000,2017,11,17,a11002267,friday,2070,334.9563
1510934400,2017,11,18,a11002267,saturday,2070,436.8653
1511020800,2017,11,19,a11002267,sunday,2070,399.199
1511107200,2017,11,20,a11002267,monday,2070,276.7471
1511193600,2017,11,21,a11002267,tuesday,2070,309.252
1511280000,2017,11,22,a11002267,wednesday,2070,315.2335
1511366400,2017,11,23,a11002267,thursday,2070,309.549
1511452800,2017,11,24,a11002267,friday,2070,350.569
1511539200,2017,11,25,a11002267,saturday,2070,454.6358
1511625600,2017,11,26,a11002267,sunday,2070,415.401
1511712000,2017,11,27,a11002267,monday,2070,271.3472
1511798400,2017,11,28,a11002267,tuesday,2070,267.322
1511884800,2017,11,29,a11002267,wednesday,2070,252.88
1511971200,2017,11,30,a11002267,thursday,2070,284.178
1512057600,2017,12,1,a11002267,friday,2070,370.8743
1512144000,2017,12,2,a11002267,saturday,2070,439.8545
1512230400,2017,12,3,a11002267,sunday,2070,405.595
1512316800,2017,12,4,a11002267,monday,2070,259.5154
1512403200,2017,12,5,a11002267,tuesday,2070,263.3291
1512489600,2017,12,6,a11002267,wednesday,2070,294.6755
1512576000,2017,12,7,a11002267,thursday,2070,263.948
1512662400,2017,12,8,a11002267,friday,2070,322.5405
1512748800,2017,12,9,a11002267,saturday,2070,400.1568
1512835200,2017,12,10,a11002267,sunday,2070,367.8451
1512921600,2017,12,11,a11002267,monday,2070,370.373
1513008000,2017,12,12,a11002267,tuesday,2070,430
1513094400,2017,12,13,a11002267,wednesday,2070,255.6069
1513180800,2017,12,14,a11002267,thursday,2070,262.692
1513267200,2017,12,15,a11002267,friday,2070,336.526
1513353600,2017,12,16,a11002267,saturday,2070,418.038
1513440000,2017,12,17,a11002267,sunday,2070,387.9408
1513526400,2017,12,18,a11002267,monday,2070,264.879
1513612800,2017,12,19,a11002267,tuesday,2070,273.4222
1513699200,2017,12,20,a11002267,wednesday,2070,280.083
1513785600,2017,12,21,a11002267,thursday,2070,278.164
1513872000,2017,12,22,a11002267,friday,2070,324.3045
1513958400,2017,12,23,a11002267,saturday,2070,395.7966
1514044800,2017,12,24,a11002267,sunday,2070,492.041
1514131200,2017,12,25,a11002267,monday,2070,311.0352
1514217600,2017,12,26,a11002267,tuesday,2070,268.24
1514304000,2017,12,27,a11002267,wednesday,2070,291.53
1514390400,2017,12,28,a11002267,thursday,2070,408.3411
1514476800,2017,12,29,a11002267,friday,2070,483.9128
1514563200,2017,12,30,a11002267,saturday,2070,496.0656
1514649600,2017,12,31,a11002267,sunday,2070,525.7696
1483200000,2017,1,1,a11002274,sunday,2070,147.511
1483286400,2017,1,2,a11002274,monday,2070,123.248
1483372800,2017,1,3,a11002274,tuesday,2070,90.57
1483459200,2017,1,4,a11002274,wednesday,2070,92.908
1483545600,2017,1,5,a11002274,thursday,2070,93.5413
1483632000,2017,1,6,a11002274,friday,2070,140.306
1483718400,2017,1,7,a11002274,saturday,2070,139.554
1483804800,2017,1,8,a11002274,sunday,2070,140.179
1483891200,2017,1,9,a11002274,monday,2070,105.8086
1483977600,2017,1,10,a11002274,tuesday,2070,108.868
1484064000,2017,1,11,a11002274,wednesday,2070,119.2102
1484150400,2017,1,12,a11002274,thursday,2070,122.404
1484236800,2017,1,13,a11002274,friday,2070,157.128
1484323200,2017,1,14,a11002274,saturday,2070,171.246
1484409600,2017,1,15,a11002274,sunday,2070,167.203
1484496000,2017,1,16,a11002274,monday,2070,148.525
1484582400,2017,1,17,a11002274,tuesday,2070,161.141
1484668800,2017,1,18,a11002274,wednesday,2070,168.885
1484755200,2017,1,19,a11002274,thursday,2070,191.993
1484841600,2017,1,20,a11002274,friday,2070,249.088
1484928000,2017,1,21,a11002274,saturday,2070,250.84
1485014400,2017,1,22,a11002274,sunday,2070,269.037
1485100800,2017,1,23,a11002274,monday,2070,304.3736
1485187200,2017,1,24,a11002274,tuesday,2070,338.638
1485273600,2017,1,25,a11002274,wednesday,2070,457.98
1485360000,2017,1,26,a11002274,thursday,2070,510.554
1485446400,2017,1,27,a11002274,friday,2070,234.061
1485532800,2017,1,28,a11002274,saturday,2070,122.018
1485619200,2017,1,29,a11002274,sunday,2070,116.415
1485705600,2017,1,30,a11002274,monday,2070,143.444
1485792000,2017,1,31,a11002274,tuesday,2070,138.2609
1485878400,2017,2,1,a11002274,wednesday,2070,147.531
1485964800,2017,2,2,a11002274,thursday,2070,131.848
1486051200,2017,2,3,a11002274,friday,2070,247.443
1486137600,2017,2,4,a11002274,saturday,2070,235.2417
1486224000,2017,2,5,a11002274,sunday,2070,207.995
1486310400,2017,2,6,a11002274,monday,2070,201.9006
1486396800,2017,2,7,a11002274,tuesday,2070,168.152
1486483200,2017,2,8,a11002274,wednesday,2070,196.124
1486569600,2017,2,9,a11002274,thursday,2070,204.111
1486656000,2017,2,10,a11002274,friday,2070,209.742
1486742400,2017,2,11,a11002274,saturday,2070,202.428
1486828800,2017,2,12,a11002274,sunday,2070,191.998
1486915200,2017,2,13,a11002274,monday,2070,178.347
1487001600,2017,2,14,a11002274,tuesday,2070,214.41
1487088000,2017,2,15,a11002274,wednesday,2070,172.012
1487174400,2017,2,16,a11002274,thursday,2070,164.6701
1487260800,2017,2,17,a11002274,friday,2070,181.515
1487347200,2017,2,18,a11002274,saturday,2070,210.609
1487433600,2017,2,19,a11002274,sunday,2070,197.237
1487520000,2017,2,20,a11002274,monday,2070,151.188
1487606400,2017,2,21,a11002274,tuesday,2070,145.164
1487692800,2017,2,22,a11002274,wednesday,2070,165.605
1487779200,2017,2,23,a11002274,thursday,2070,166.192
1487865600,2017,2,24,a11002274,friday,2070,201.173
1487952000,2017,2,25,a11002274,saturday,2070,209.25
1488038400,2017,2,26,a11002274,sunday,2070,201.283
1488124800,2017,2,27,a11002274,monday,2070,141.762
1488211200,2017,2,28,a11002274,tuesday,2070,156.712
1488297600,2017,3,1,a11002274,wednesday,2070,157.286
1488384000,2017,3,2,a11002274,thursday,2070,170.297
1488470400,2017,3,3,a11002274,friday,2070,185.4889
1488556800,2017,3,4,a11002274,saturday,2070,191.101
1488643200,2017,3,5,a11002274,sunday,2070,192.054
1488729600,2017,3,6,a11002274,monday,2070,219.096
1488816000,2017,3,7,a11002274,tuesday,2070,172.4804
1488902400,2017,3,8,a11002274,wednesday,2070,186.433
1488988800,2017,3,9,a11002274,thursday,2070,153.3662
1489075200,2017,3,10,a11002274,friday,2070,180.817
1489161600,2017,3,11,a11002274,saturday,2070,207.427
1489248000,2017,3,12,a11002274,sunday,2070,176.745
1489334400,2017,3,13,a11002274,monday,2070,141.96
1489420800,2017,3,14,a11002274,tuesday,2070,175.645
1489507200,2017,3,15,a11002274,wednesday,2070,148.898
1489593600,2017,3,16,a11002274,thursday,2070,169.204
1489680000,2017,3,17,a11002274,friday,2070,182.992
1489766400,2017,3,18,a11002274,saturday,2070,218.5585
1489852800,2017,3,19,a11002274,sunday,2070,197.35
1489939200,2017,3,20,a11002274,monday,2070,160.911
1490025600,2017,3,21,a11002274,tuesday,2070,143.112
1490112000,2017,3,22,a11002274,wednesday,2070,163.991
1490198400,2017,3,23,a11002274,thursday,2070,166.006
1490284800,2017,3,24,a11002274,friday,2070,184.043
1490371200,2017,3,25,a11002274,saturday,2070,221.5605
1490457600,2017,3,26,a11002274,sunday,2070,208.091
1490544000,2017,3,27,a11002274,monday,2070,150.729
1490630400,2017,3,28,a11002274,tuesday,2070,137.592
1490716800,2017,3,29,a11002274,wednesday,2070,152.343
1490803200,2017,3,30,a11002274,thursday,2070,143.268
1490889600,2017,3,31,a11002274,friday,2070,188.351
1490976000,2017,4,1,a11002274,saturday,2070,225.446
1491062400,2017,4,2,a11002274,sunday,2070,209.793
1491148800,2017,4,3,a11002274,monday,2070,194.677
1491235200,2017,4,4,a11002274,tuesday,2070,181.362
1491321600,2017,4,5,a11002274,wednesday,2070,140.81
1491408000,2017,4,6,a11002274,thursday,2070,213.867
1491494400,2017,4,7,a11002274,friday,2070,170.474
1491580800,2017,4,8,a11002274,saturday,2070,169.255
1491667200,2017,4,9,a11002274,sunday,2070,163.5015
1491753600,2017,4,10,a11002274,monday,2070,156.205
1491840000,2017,4,11,a11002274,tuesday,2070,163.304
1491926400,2017,4,12,a11002274,wednesday,2070,162.683
1492012800,2017,4,13,a11002274,thursday,2070,163.192
1492099200,2017,4,14,a11002274,friday,2070,173.03
1492185600,2017,4,15,a11002274,saturday,2070,171.889
1492272000,2017,4,16,a11002274,sunday,2070,171.744
1492358400,2017,4,17,a11002274,monday,2070,151.412
1492444800,2017,4,18,a11002274,tuesday,2070,152.8766
1492531200,2017,4,19,a11002274,wednesday,2070,171.286
1492617600,2017,4,20,a11002274,thursday,2070,173.571
1492704000,2017,4,21,a11002274,friday,2070,203.213
1492790400,2017,4,22,a11002274,saturday,2070,213.752
1492876800,2017,4,23,a11002274,sunday,2070,183.4566
1492963200,2017,4,24,a11002274,monday,2070,140.019
1493049600,2017,4,25,a11002274,tuesday,2070,141.518
1493136000,2017,4,26,a11002274,wednesday,2070,167.877
1493222400,2017,4,27,a11002274,thursday,2070,176.5322
1493308800,2017,4,28,a11002274,friday,2070,212.167
1493395200,2017,4,29,a11002274,saturday,2070,206.5025
1493481600,2017,4,30,a11002274,sunday,2070,186.9615
1493568000,2017,5,1,a11002274,monday,2070,181.243
1493654400,2017,5,2,a11002274,tuesday,2070,133.386
1493740800,2017,5,3,a11002274,wednesday,2070,121.913
1493827200,2017,5,4,a11002274,thursday,2070,152.493
1493913600,2017,5,5,a11002274,friday,2070,161.94
1494000000,2017,5,6,a11002274,saturday,2070,198.9359
1494086400,2017,5,7,a11002274,sunday,2070,160.133
1494172800,2017,5,8,a11002274,monday,2070,131.5704
1494259200,2017,5,9,a11002274,tuesday,2070,127.625
1494345600,2017,5,10,a11002274,wednesday,2070,116.595
1494432000,2017,5,11,a11002274,thursday,2070,124.809
1494518400,2017,5,12,a11002274,friday,2070,156.057
1494604800,2017,5,13,a11002274,saturday,2070,153.114
1494691200,2017,5,14,a11002274,sunday,2070,153.426
1494777600,2017,5,15,a11002274,monday,2070,130.601
1494864000,2017,5,16,a11002274,tuesday,2070,134.71
1494950400,2017,5,17,a11002274,wednesday,2070,116.361
1495036800,2017,5,18,a11002274,thursday,2070,117.7241
1495123200,2017,5,19,a11002274,friday,2070,152.52
1495209600,2017,5,20,a11002274,saturday,2070,174.191
1495296000,2017,5,21,a11002274,sunday,2070,153.212
1495382400,2017,5,22,a11002274,monday,2070,125.76
1495468800,2017,5,23,a11002274,tuesday,2070,145.093
1495555200,2017,5,24,a11002274,wednesday,2070,143.674
1495641600,2017,5,25,a11002274,thursday,2070,137.628
1495728000,2017,5,26,a11002274,friday,2070,148.591
1495814400,2017,5,27,a11002274,saturday,2070,179.57
1495900800,2017,5,28,a11002274,sunday,2070,191.541
1495987200,2017,5,29,a11002274,monday,2070,155.859
1496073600,2017,5,30,a11002274,tuesday,2070,158.887
1496160000,2017,5,31,a11002274,wednesday,2070,124.36
1496246400,2017,6,1,a11002274,thursday,2070,166.4719
1496332800,2017,6,2,a11002274,friday,2070,134.362
1496419200,2017,6,3,a11002274,saturday,2070,143.214
1496505600,2017,6,4,a11002274,sunday,2070,153.229
1496592000,2017,6,5,a11002274,monday,2070,124.071
1496678400,2017,6,6,a11002274,tuesday,2070,177.9662
1496764800,2017,6,7,a11002274,wednesday,2070,148.642
1496851200,2017,6,8,a11002274,thursday,2070,146.861
1496937600,2017,6,9,a11002274,friday,2070,173.1817
1497024000,2017,6,10,a11002274,saturday,2070,208.086
1497110400,2017,6,11,a11002274,sunday,2070,210.922
1497196800,2017,6,12,a11002274,monday,2070,166.23
1497283200,2017,6,13,a11002274,tuesday,2070,176.794
1497369600,2017,6,14,a11002274,wednesday,2070,174.421
1497456000,2017,6,15,a11002274,thursday,2070,171.724
1497542400,2017,6,16,a11002274,friday,2070,218.22
1497628800,2017,6,17,a11002274,saturday,2070,209.596
1497715200,2017,6,18,a11002274,sunday,2070,187.206
1497801600,2017,6,19,a11002274,monday,2070,150.105
1497888000,2017,6,20,a11002274,tuesday,2070,146.177
1497974400,2017,6,21,a11002274,wednesday,2070,153.199
1498060800,2017,6,22,a11002274,thursday,2070,153.19
1498147200,2017,6,23,a11002274,friday,2070,256.701
1498233600,2017,6,24,a11002274,saturday,2070,272.67
1498320000,2017,6,25,a11002274,sunday,2070,281.3125
1498406400,2017,6,26,a11002274,monday,2070,173.498
1498492800,2017,6,27,a11002274,tuesday,2070,158.891
1498579200,2017,6,28,a11002274,wednesday,2070,169.859
1498665600,2017,6,29,a11002274,thursday,2070,176.189
1498752000,2017,6,30,a11002274,friday,2070,193.002
1498838400,2017,7,1,a11002274,saturday,2070,173.018
1498924800,2017,7,2,a11002274,sunday,2070,151.615
1499011200,2017,7,3,a11002274,monday,2070,144.91
1499097600,2017,7,4,a11002274,tuesday,2070,140.863
1499184000,2017,7,5,a11002274,wednesday,2070,130.7045
1499270400,2017,7,6,a11002274,thursday,2070,142.467
1499356800,2017,7,7,a11002274,friday,2070,138.3455
1499443200,2017,7,8,a11002274,saturday,2070,138.613
1499529600,2017,7,9,a11002274,sunday,2070,157.538
1499616000,2017,7,10,a11002274,monday,2070,125.673
1499702400,2017,7,11,a11002274,tuesday,2070,123.714
1499788800,2017,7,12,a11002274,wednesday,2070,117.012
1499875200,2017,7,13,a11002274,thursday,2070,120.944
1499961600,2017,7,14,a11002274,friday,2070,150.92
1500048000,2017,7,15,a11002274,saturday,2070,141.633
1500134400,2017,7,16,a11002274,sunday,2070,149.233
1500220800,2017,7,17,a11002274,monday,2070,136.085
1500307200,2017,7,18,a11002274,tuesday,2070,136.838
1500393600,2017,7,19,a11002274,wednesday,2070,132.776
1500480000,2017,7,20,a11002274,thursday,2070,144.05
1500566400,2017,7,21,a11002274,friday,2070,165.516
1500652800,2017,7,22,a11002274,saturday,2070,175.623
1500739200,2017,7,23,a11002274,sunday,2070,150.472
1500825600,2017,7,24,a11002274,monday,2070,137.677
1500912000,2017,7,25,a11002274,tuesday,2070,148.164
1500998400,2017,7,26,a11002274,wednesday,2070,147.229
1501084800,2017,7,27,a11002274,thursday,2070,162.143
1501171200,2017,7,28,a11002274,friday,2070,176.722
1501257600,2017,7,29,a11002274,saturday,2070,191.704
1501344000,2017,7,30,a11002274,sunday,2070,182.0142
1501430400,2017,7,31,a11002274,monday,2070,195.75
1501516800,2017,8,1,a11002274,tuesday,2070,188.604
1501603200,2017,8,2,a11002274,wednesday,2070,192.051
1501689600,2017,8,3,a11002274,thursday,2070,176.057
1501776000,2017,8,4,a11002274,friday,2070,198.99
1501862400,2017,8,5,a11002274,saturday,2070,176.8
1501948800,2017,8,6,a11002274,sunday,2070,177.938
1502035200,2017,8,7,a11002274,monday,2070,147.312
1502121600,2017,8,8,a11002274,tuesday,2070,165.265
1502208000,2017,8,9,a11002274,wednesday,2070,165.312
1502294400,2017,8,10,a11002274,thursday,2070,169.515
1502380800,2017,8,11,a11002274,friday,2070,214.348
1502467200,2017,8,12,a11002274,saturday,2070,217.426
1502553600,2017,8,13,a11002274,sunday,2070,208.036
1502640000,2017,8,14,a11002274,monday,2070,181.235
1502726400,2017,8,15,a11002274,tuesday,2070,177.5538
1502812800,2017,8,16,a11002274,wednesday,2070,178.94
1502899200,2017,8,17,a11002274,thursday,2070,170.184
1502985600,2017,8,18,a11002274,friday,2070,192.636
1503072000,2017,8,19,a11002274,saturday,2070,180.69
1503158400,2017,8,20,a11002274,sunday,2070,170.281
1503244800,2017,8,21,a11002274,monday,2070,159.759
1503331200,2017,8,22,a11002274,tuesday,2070,144.407
1503417600,2017,8,23,a11002274,wednesday,2070,142.472
1503504000,2017,8,24,a11002274,thursday,2070,159.341
1503590400,2017,8,25,a11002274,friday,2070,181.15
1503676800,2017,8,26,a11002274,saturday,2070,176.549
1503763200,2017,8,27,a11002274,sunday,2070,151.558
1503849600,2017,8,28,a11002274,monday,2070,414.664
1503936000,2017,8,29,a11002274,tuesday,2070,145.4976
1504022400,2017,8,30,a11002274,wednesday,2070,160.314
1504108800,2017,8,31,a11002274,thursday,2070,164.804
1504195200,2017,9,1,a11002274,friday,2070,137.59
1504281600,2017,9,2,a11002274,saturday,2070,136.037
1504368000,2017,9,3,a11002274,sunday,2070,129.3582
1504454400,2017,9,4,a11002274,monday,2070,105.673
1504540800,2017,9,5,a11002274,tuesday,2070,112.817
1504627200,2017,9,6,a11002274,wednesday,2070,114.838
1504713600,2017,9,7,a11002274,thursday,2070,110.442
1504800000,2017,9,8,a11002274,friday,2070,120.667
1504886400,2017,9,9,a11002274,saturday,2070,145.315
1504972800,2017,9,10,a11002274,sunday,2070,145.931
1505059200,2017,9,11,a11002274,monday,2070,107.786
1505145600,2017,9,12,a11002274,tuesday,2070,102.739
1505232000,2017,9,13,a11002274,wednesday,2070,103.91
1505318400,2017,9,14,a11002274,thursday,2070,96.6896
1505404800,2017,9,15,a11002274,friday,2070,116.465
1505491200,2017,9,16,a11002274,saturday,2070,136.54
1505577600,2017,9,17,a11002274,sunday,2070,119.641
1505664000,2017,9,18,a11002274,monday,2070,87.519
1505750400,2017,9,19,a11002274,tuesday,2070,87.705
1505836800,2017,9,20,a11002274,wednesday,2070,106.356
1505923200,2017,9,21,a11002274,thursday,2070,151.174
1506009600,2017,9,22,a11002274,friday,2070,193.0589
1506096000,2017,9,23,a11002274,saturday,2070,218.4
1506182400,2017,9,24,a11002274,sunday,2070,190.623
1506268800,2017,9,25,a11002274,monday,2070,140.75
1506355200,2017,9,26,a11002274,tuesday,2070,135.634
1506441600,2017,9,27,a11002274,wednesday,2070,150.7772
1506528000,2017,9,28,a11002274,thursday,2070,194.646
1506614400,2017,9,29,a11002274,friday,2070,148.507
1506700800,2017,9,30,a11002274,saturday,2070,230.884
1506787200,2017,10,1,a11002274,sunday,2070,211.581
1506873600,2017,10,2,a11002274,monday,2070,190.204
1506960000,2017,10,3,a11002274,tuesday,2070,186.361
1507046400,2017,10,4,a11002274,wednesday,2070,187.653
1507132800,2017,10,5,a11002274,thursday,2070,185.5875
1507219200,2017,10,6,a11002274,friday,2070,181.642
1507305600,2017,10,7,a11002274,saturday,2070,184.154
1507392000,2017,10,8,a11002274,sunday,2070,164.674
1507478400,2017,10,9,a11002274,monday,2070,121.617
1507564800,2017,10,10,a11002274,tuesday,2070,123.399
1507651200,2017,10,11,a11002274,wednesday,2070,121.245
1507737600,2017,10,12,a11002274,thursday,2070,136.98
1507824000,2017,10,13,a11002274,friday,2070,153.398
1507910400,2017,10,14,a11002274,saturday,2070,176.75
1507996800,2017,10,15,a11002274,sunday,2070,170.113
1508083200,2017,10,16,a11002274,monday,2070,136.273
1508169600,2017,10,17,a11002274,tuesday,2070,137.437
1508256000,2017,10,18,a11002274,wednesday,2070,139.656
1508342400,2017,10,19,a11002274,thursday,2070,135.24
1508428800,2017,10,20,a11002274,friday,2070,157.298
1508515200,2017,10,21,a11002274,saturday,2070,176.242
1508601600,2017,10,22,a11002274,sunday,2070,161.959
1508688000,2017,10,23,a11002274,monday,2070,130.603
1508774400,2017,10,24,a11002274,tuesday,2070,130.85
1508860800,2017,10,25,a11002274,wednesday,2070,136.127
1508947200,2017,10,26,a11002274,thursday,2070,141.497
1509033600,2017,10,27,a11002274,friday,2070,156.953
1509120000,2017,10,28,a11002274,saturday,2070,189.613
1509206400,2017,10,29,a11002274,sunday,2070,164.1041
1509292800,2017,10,30,a11002274,monday,2070,128.397
1509379200,2017,10,31,a11002274,tuesday,2070,137.3393
1509465600,2017,11,1,a11002274,wednesday,2070,134.6025
1509552000,2017,11,2,a11002274,thursday,2070,129.879
1509638400,2017,11,3,a11002274,friday,2070,160.324
1509724800,2017,11,4,a11002274,saturday,2070,183.012
1509811200,2017,11,5,a11002274,sunday,2070,182.889
1509897600,2017,11,6,a11002274,monday,2070,156.399
1509984000,2017,11,7,a11002274,tuesday,2070,135.656
1510070400,2017,11,8,a11002274,wednesday,2070,123.635
1510156800,2017,11,9,a11002274,thursday,2070,126.21
1510243200,2017,11,10,a11002274,friday,2070,135.61
1510329600,2017,11,11,a11002274,saturday,2070,338.9399
1510416000,2017,11,12,a11002274,sunday,2070,240.937
1510502400,2017,11,13,a11002274,monday,2070,108.78
1510588800,2017,11,14,a11002274,tuesday,2070,122.752
1510675200,2017,11,15,a11002274,wednesday,2070,126.501
1510761600,2017,11,16,a11002274,thursday,2070,131.4405
1510848000,2017,11,17,a11002274,friday,2070,142.551
1510934400,2017,11,18,a11002274,saturday,2070,175.4951
1511020800,2017,11,19,a11002274,sunday,2070,167.225
1511107200,2017,11,20,a11002274,monday,2070,121.91
1511193600,2017,11,21,a11002274,tuesday,2070,124.863
1511280000,2017,11,22,a11002274,wednesday,2070,144.005
1511366400,2017,11,23,a11002274,thursday,2070,133.795
1511452800,2017,11,24,a11002274,friday,2070,148.749
1511539200,2017,11,25,a11002274,saturday,2070,189.15
1511625600,2017,11,26,a11002274,sunday,2070,174.585
1511712000,2017,11,27,a11002274,monday,2070,128.798
1511798400,2017,11,28,a11002274,tuesday,2070,126.493
1511884800,2017,11,29,a11002274,wednesday,2070,125.645
1511971200,2017,11,30,a11002274,thursday,2070,136.6799
1512057600,2017,12,1,a11002274,friday,2070,163.754
1512144000,2017,12,2,a11002274,saturday,2070,183.798
1512230400,2017,12,3,a11002274,sunday,2070,165.422
1512316800,2017,12,4,a11002274,monday,2070,126.865
1512403200,2017,12,5,a11002274,tuesday,2070,124.933
1512489600,2017,12,6,a11002274,wednesday,2070,159.54
1512576000,2017,12,7,a11002274,thursday,2070,120.5385
1512662400,2017,12,8,a11002274,friday,2070,141.481
1512748800,2017,12,9,a11002274,saturday,2070,163.754
1512835200,2017,12,10,a11002274,sunday,2070,158.599
1512921600,2017,12,11,a11002274,monday,2070,170.741
1513008000,2017,12,12,a11002274,tuesday,2070,194
1513094400,2017,12,13,a11002274,wednesday,2070,124.315
1513180800,2017,12,14,a11002274,thursday,2070,128.201
1513267200,2017,12,15,a11002274,friday,2070,160.153
1513353600,2017,12,16,a11002274,saturday,2070,176.841
1513440000,2017,12,17,a11002274,sunday,2070,176.346
1513526400,2017,12,18,a11002274,monday,2070,129.592
1513612800,2017,12,19,a11002274,tuesday,2070,140.3391
1513699200,2017,12,20,a11002274,wednesday,2070,148.796
1513785600,2017,12,21,a11002274,thursday,2070,140.7182
1513872000,2017,12,22,a11002274,friday,2070,150.874
1513958400,2017,12,23,a11002274,saturday,2070,178.003
1514044800,2017,12,24,a11002274,sunday,2070,217.491
1514131200,2017,12,25,a11002274,monday,2070,160.2447
1514217600,2017,12,26,a11002274,tuesday,2070,133.522
1514304000,2017,12,27,a11002274,wednesday,2070,145.76
1514390400,2017,12,28,a11002274,thursday,2070,168.186
1514476800,2017,12,29,a11002274,friday,2070,212.697
1514563200,2017,12,30,a11002274,saturday,2070,215.2099
1514649600,2017,12,31,a11002274,sunday,2070,240.59
1483200000,2017,1,1,a11002276,sunday,2070,604.8603
1483286400,2017,1,2,a11002276,monday,2070,462.2209
1483372800,2017,1,3,a11002276,tuesday,2070,317.669
1483459200,2017,1,4,a11002276,wednesday,2070,319.1608
1483545600,2017,1,5,a11002276,thursday,2070,308.836
1483632000,2017,1,6,a11002276,friday,2070,478.459
1483718400,2017,1,7,a11002276,saturday,2070,539.6248
1483804800,2017,1,8,a11002276,sunday,2070,518.2703
1483891200,2017,1,9,a11002276,monday,2070,365.663
1483977600,2017,1,10,a11002276,tuesday,2070,376.238
1484064000,2017,1,11,a11002276,wednesday,2070,414.0496
1484150400,2017,1,12,a11002276,thursday,2070,460.7247
1484236800,2017,1,13,a11002276,friday,2070,528.161
1484323200,2017,1,14,a11002276,saturday,2070,567.051
1484409600,2017,1,15,a11002276,sunday,2070,551.714
1484496000,2017,1,16,a11002276,monday,2070,517.966
1484582400,2017,1,17,a11002276,tuesday,2070,517.5837
1484668800,2017,1,18,a11002276,wednesday,2070,561.6431
1484755200,2017,1,19,a11002276,thursday,2070,609.413
1484841600,2017,1,20,a11002276,friday,2070,779.853
1484928000,2017,1,21,a11002276,saturday,2070,851.844
1485014400,2017,1,22,a11002276,sunday,2070,859.0648
1485100800,2017,1,23,a11002276,monday,2070,982.8833
1485187200,2017,1,24,a11002276,tuesday,2070,1190.613
1485273600,2017,1,25,a11002276,wednesday,2070,1365.687
1485360000,2017,1,26,a11002276,thursday,2070,1545.0058
1485446400,2017,1,27,a11002276,friday,2070,724.685
1485532800,2017,1,28,a11002276,saturday,2070,359.418
1485619200,2017,1,29,a11002276,sunday,2070,356.236
1485705600,2017,1,30,a11002276,monday,2070,387.531
1485792000,2017,1,31,a11002276,tuesday,2070,402.308
1485878400,2017,2,1,a11002276,wednesday,2070,408.384
1485964800,2017,2,2,a11002276,thursday,2070,383.9417
1486051200,2017,2,3,a11002276,friday,2070,622.4599
1486137600,2017,2,4,a11002276,saturday,2070,577.9614
1486224000,2017,2,5,a11002276,sunday,2070,554.3126
1486310400,2017,2,6,a11002276,monday,2070,584.916
1486396800,2017,2,7,a11002276,tuesday,2070,426.0468
1486483200,2017,2,8,a11002276,wednesday,2070,519.364
1486569600,2017,2,9,a11002276,thursday,2070,519.6904
1486656000,2017,2,10,a11002276,friday,2070,549.647
1486742400,2017,2,11,a11002276,saturday,2070,563.1255
1486828800,2017,2,12,a11002276,sunday,2070,474.888
1486915200,2017,2,13,a11002276,monday,2070,358.292
1487001600,2017,2,14,a11002276,tuesday,2070,433.3278
1487088000,2017,2,15,a11002276,wednesday,2070,323.79
1487174400,2017,2,16,a11002276,thursday,2070,335.5768
1487260800,2017,2,17,a11002276,friday,2070,390.16
1487347200,2017,2,18,a11002276,saturday,2070,471.5246
1487433600,2017,2,19,a11002276,sunday,2070,438.3368
1487520000,2017,2,20,a11002276,monday,2070,274.7328
1487606400,2017,2,21,a11002276,tuesday,2070,265.405
1487692800,2017,2,22,a11002276,wednesday,2070,323.509
1487779200,2017,2,23,a11002276,thursday,2070,327.4142
1487865600,2017,2,24,a11002276,friday,2070,404.923
1487952000,2017,2,25,a11002276,saturday,2070,490.0365
1488038400,2017,2,26,a11002276,sunday,2070,438.1715
1488124800,2017,2,27,a11002276,monday,2070,272.7693
1488211200,2017,2,28,a11002276,tuesday,2070,294.578
1488297600,2017,3,1,a11002276,wednesday,2070,287.141
1488384000,2017,3,2,a11002276,thursday,2070,313.27
1488470400,2017,3,3,a11002276,friday,2070,370.177
1488556800,2017,3,4,a11002276,saturday,2070,424.2499
1488643200,2017,3,5,a11002276,sunday,2070,414.77
1488729600,2017,3,6,a11002276,monday,2070,355.745
1488816000,2017,3,7,a11002276,tuesday,2070,308.643
1488902400,2017,3,8,a11002276,wednesday,2070,367.935
1488988800,2017,3,9,a11002276,thursday,2070,285.632
1489075200,2017,3,10,a11002276,friday,2070,356.8316
1489161600,2017,3,11,a11002276,saturday,2070,427.638
1489248000,2017,3,12,a11002276,sunday,2070,333.3463
1489334400,2017,3,13,a11002276,monday,2070,226.179
